date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:30:35	46/46	---MCZ	200	added ('OK')	text/plain	etag:W/%22592b3107-1a%22	http://preview.uideck.com/robots.txt		(from )
19:30:36	22430/22430	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202019%2015:18:17%20GMT	http://preview.uideck.com/items/unfold/	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/index.html	(from )
19:30:36	2984/2984	---M--	200	added ('OK')	image/png	etag:%225cd1a1c7-ba8%22	http://preview.uideck.com/items/unfold/assets/images/favicon.png	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/favicon.png	(from http://preview.uideck.com/items/unfold/)
19:30:37	155758/155758	---MCZ	200	added ('OK')	text/css	etag:W/%225cd1a1bf-2606e%22	http://preview.uideck.com/items/unfold/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/css/bootstrap.min.css	(from http://preview.uideck.com/items/unfold/)
19:30:37	24755/24755	---MCZ	200	added ('OK')	text/css	etag:W/%225cd1a1c2-7abc%22	http://preview.uideck.com/items/unfold/assets/css/LineIcons.css	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/css/LineIcons.css	(from http://preview.uideck.com/items/unfold/)
19:30:38	5236/5236	---MCZ	200	added ('OK')	text/css	etag:W/%225cd1a1bf-1b27%22	http://preview.uideck.com/items/unfold/assets/css/magnific-popup.css	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/css/magnific-popup.css	(from http://preview.uideck.com/items/unfold/)
19:30:38	7991/7991	---MCZ	200	added ('OK')	text/css	etag:W/%225cd1a1c2-2c59%22	http://preview.uideck.com/items/unfold/assets/css/default.css	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/css/default.css	(from http://preview.uideck.com/items/unfold/)
19:30:38	42925/42925	---MCZ	200	added ('OK')	text/css	etag:W/%225cd1a1c3-e73b%22	http://preview.uideck.com/items/unfold/assets/css/style.css	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/css/style.css	(from http://preview.uideck.com/items/unfold/)
19:30:39	22431/22431	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202019%2015:18:17%20GMT	http://preview.uideck.com/items/unfold/index.html	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/index-2.html	(from http://preview.uideck.com/items/unfold/)
19:30:39	5386/5386	---M--	200	added ('OK')	image/png	etag:%225cd1a1c8-150a%22	http://preview.uideck.com/items/unfold/assets/images/logo.png	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/logo.png	(from http://preview.uideck.com/items/unfold/)
19:30:39	507/507	---M--	200	added ('OK')	image/png	etag:%225cd1a1fc-1fb%22	http://preview.uideck.com/items/unfold/assets/images/banner/shape/shape-2.png	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/banner/shape/shape-2.png	(from http://preview.uideck.com/items/unfold/)
19:30:39	1119/1119	---M--	200	added ('OK')	image/png	etag:%225cd1a1fb-45f%22	http://preview.uideck.com/items/unfold/assets/images/banner/shape/shape-3.png	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/banner/shape/shape-3.png	(from http://preview.uideck.com/items/unfold/)
19:30:40	736/736	---M--	200	added ('OK')	image/png	etag:%225cd1a1fa-2e0%22	http://preview.uideck.com/items/unfold/assets/images/banner/shape/shape-4.png	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/banner/shape/shape-4.png	(from http://preview.uideck.com/items/unfold/)
19:30:40	455/455	---M--	200	added ('OK')	image/png	etag:%225cd1a1f9-1c7%22	http://preview.uideck.com/items/unfold/assets/images/banner/shape/shape-5.png	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/banner/shape/shape-5.png	(from http://preview.uideck.com/items/unfold/)
19:30:40	1341/1341	---M--	200	added ('OK')	image/png	etag:%225cd1a1f8-53d%22	http://preview.uideck.com/items/unfold/assets/images/banner/shape/shape-6.png	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/banner/shape/shape-6.png	(from http://preview.uideck.com/items/unfold/)
19:30:48	35866/35866	---M--	200	added ('OK')	image/jpeg	etag:%225cd1a1ed-8c1a%22	http://preview.uideck.com/items/unfold/assets/images/work/w-2.jpg	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/work/w-2.jpg	(from http://preview.uideck.com/items/unfold/)
19:30:52	104252/104252	---M--	200	added ('OK')	image/png	etag:%225cd1a1f1-1973c%22	http://preview.uideck.com/items/unfold/assets/images/banner/hero.png	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/banner/hero.png	(from http://preview.uideck.com/items/unfold/)
19:30:56	47058/47058	---M--	200	added ('OK')	image/jpeg	etag:%225cd1a1ef-b7d2%22	http://preview.uideck.com/items/unfold/assets/images/work/w-4.jpg	C:/My%20Web%20Sites/unfold/preview.uideck.com/items/unfold/assets/images/work/w-4.jpg	(from http://preview.uideck.com/items/unfold/)
